"response","time_taken","conf_level","choice_reason","sample_size","p_value","age","academic_study","gender","beta","sigma","id","replica","pic"
"FALSE",94,3,"1",100,0.0586,5,5,"Female",3,5,61,3,"plot_turk1_100_3_5_3.png"
"TRUE",13,1,"2",100,0,5,5,"Female",5,5,61,1,"plot_turk1_100_5_5_1.png"
"TRUE",12,1,"2",100,0,5,5,"Female",5,5,61,2,"plot_turk1_100_5_5_2.png"
"FALSE",21,3,"2",100,0.1305,5,5,"Female",1,12,61,1,"plot_turk1_100_1_12_1.png"
"TRUE",16,2,"2",100,0.0248,5,5,"Female",3,12,61,1,"plot_turk1_100_3_12_1.png"
"TRUE",13,2,"2",100,0.0248,5,5,"Female",3,12,61,1,"plot_turk1_100_3_12_1.png"
"FALSE",20,2,"2",100,0.1867,5,5,"Female",3,12,61,2,"plot_turk1_100_3_12_2.png"
"FALSE",20,3,"1",100,0.6744,5,5,"Female",3,12,61,3,"plot_turk1_100_3_12_3.png"
"TRUE",12,1,"2",100,0,5,5,"Female",8,12,61,1,"plot_turk1_100_8_12_1.png"
"FALSE",11,1,"2",100,0.001,5,5,"Female",8,12,61,2,"plot_turk1_100_8_12_2.png"
"TRUE",58,3,"2",100,0.001,5,5,"Female",8,12,61,2,"plot_turk1_100_8_12_2.png"
"TRUE",19,2,"2",100,0.0186,5,5,"Female",8,12,61,3,"plot_turk1_100_8_12_3.png"
"FALSE",61,3,"2",100,0.0186,5,5,"Female",8,12,61,3,"plot_turk1_100_8_12_3.png"
"TRUE",10,1,"1",100,0,5,5,"Female",10,12,61,1,"plot_turk1_100_10_12_1.png"
"TRUE",9,1,"1",100,0,5,5,"Female",10,12,61,1,"plot_turk1_100_10_12_1.png"
"FALSE",31,3,"2",100,1e-04,5,5,"Female",10,12,61,2,"plot_turk1_100_10_12_2.png"
"TRUE",22,3,"2",100,1e-04,5,5,"Female",10,12,61,2,"plot_turk1_100_10_12_2.png"
"FALSE",32,4,"2",100,0.0033,5,5,"Female",10,12,61,3,"plot_turk1_100_10_12_3.png"
"TRUE",16,1,"2",100,0,5,5,"Female",16,12,61,1,"plot_turk1_100_16_12_1.png"
"TRUE",10,1,"1",100,0,5,5,"Female",16,12,61,3,"plot_turk1_100_16_12_3.png"
"FALSE",22,3,"2",300,0.1591,5,5,"Female",0,5,61,1,"plot_turk1_300_0_5_1.png"
"FALSE",20,4,"2",300,0.4854,5,5,"Female",0,5,61,2,"plot_turk1_300_0_5_2.png"
"FALSE",27,4,"1",300,0.8156,5,5,"Female",0,5,61,3,"plot_turk1_300_0_5_3.png"
"TRUE",24,3,"2",300,0.0063,5,5,"Female",1,5,61,1,"plot_turk1_300_1_5_1.png"
"FALSE",31,2,"2",300,0.0063,5,5,"Female",1,5,61,1,"plot_turk1_300_1_5_1.png"
"FALSE",21,3,"1",300,0.0898,5,5,"Female",1,5,61,2,"plot_turk1_300_1_5_2.png"
"FALSE",22,4,"2",300,0.4401,5,5,"Female",1,5,61,3,"plot_turk1_300_1_5_3.png"
"FALSE",14,2,"1",300,0.4401,5,5,"Female",1,5,61,3,"plot_turk1_300_1_5_3.png"
"FALSE",39,4,"2",300,6e-04,5,5,"Female",2,5,61,2,"plot_turk1_300_2_5_2.png"
"FALSE",21,3,"1",300,6e-04,5,5,"Female",2,5,61,2,"plot_turk1_300_2_5_2.png"
"FALSE",31,3,"2",300,6e-04,5,5,"Female",2,5,61,2,"plot_turk1_300_2_5_2.png"
"TRUE",24,3,"2",300,0.0155,5,5,"Female",2,5,61,3,"plot_turk1_300_2_5_3.png"
"TRUE",24,3,"1",300,0.0155,5,5,"Female",2,5,61,3,"plot_turk1_300_2_5_3.png"
"TRUE",19,3,"2",300,0,5,5,"Female",3,5,61,3,"plot_turk1_300_3_5_3.png"
"TRUE",10,1,"1",300,0,5,5,"Female",5,5,61,1,"plot_turk1_300_5_5_1.png"
"TRUE",10,1,"2",300,0,5,5,"Female",5,5,61,2,"plot_turk1_300_5_5_2.png"
"FALSE",29,4,"2",300,0.0015,5,5,"Female",3,12,61,1,"plot_turk1_300_3_12_1.png"
"FALSE",18,4,"2",300,0.0295,5,5,"Female",3,12,61,2,"plot_turk1_300_3_12_2.png"
"FALSE",18,2,"2",300,0.2258,5,5,"Female",3,12,61,3,"plot_turk1_300_3_12_3.png"
"TRUE",32,2,"2",300,0,5,5,"Female",5,12,61,1,"plot_turk1_300_5_12_1.png"
"TRUE",13,2,"1",300,0,5,5,"Female",5,12,61,1,"plot_turk1_300_5_12_1.png"
"TRUE",13,2,"2",300,3e-04,5,5,"Female",5,12,61,2,"plot_turk1_300_5_12_2.png"
"TRUE",13,2,"2",300,3e-04,5,5,"Female",5,12,61,2,"plot_turk1_300_5_12_2.png"
"TRUE",10,2,"2",300,3e-04,5,5,"Female",5,12,61,2,"plot_turk1_300_5_12_2.png"
"TRUE",12,3,"1",300,3e-04,5,5,"Female",5,12,61,2,"plot_turk1_300_5_12_2.png"
"TRUE",52,3,"2",300,0.0082,5,5,"Female",5,12,61,3,"plot_turk1_300_5_12_3.png"
"FALSE",19,2,"2",300,0.0082,5,5,"Female",5,12,61,3,"plot_turk1_300_5_12_3.png"
"TRUE",19,3,"1",300,0.0082,5,5,"Female",5,12,61,3,"plot_turk1_300_5_12_3.png"
"TRUE",10,2,"2",300,1e-04,5,5,"Female",7,12,61,3,"plot_turk1_300_7_12_3.png"
"TRUE",19,2,"2",300,0,5,5,"Female",10,12,61,3,"plot_turk1_300_10_12_3.png"
"TRUE",11,1,"2",300,0,5,5,"Female",10,12,61,3,"plot_turk1_300_10_12_3.png"
"TRUE",23,1,"2",100,0.0556,5,5,"Female",1,5,61,1,"plot_turk1_100_1_5_1.png"
"FALSE",24,2,"2",100,0.7501,5,5,"Female",1,5,61,3,"plot_turk1_100_1_5_3.png"
"TRUE",27,3,"2",100,1e-04,5,5,"Female",3,5,61,1,"plot_turk1_100_3_5_1.png"
"TRUE",23,2,"2",100,1e-04,5,5,"Female",3,5,61,1,"plot_turk1_100_3_5_1.png"
"FALSE",14,2,"2",100,0.0036,5,5,"Female",3,5,61,2,"plot_turk1_100_3_5_2.png"
"TRUE",20,1,"2",100,0.0036,5,5,"Female",3,5,61,2,"plot_turk1_100_3_5_2.png"
"FALSE",94,3,"1",100,0.0586,5,5,"Female",3,5,61,3,"plot_turk1_100_3_5_3.png"
"TRUE",13,1,"2",100,0,5,5,"Female",5,5,61,1,"plot_turk1_100_5_5_1.png"
"TRUE",12,1,"2",100,0,5,5,"Female",5,5,61,2,"plot_turk1_100_5_5_2.png"
"FALSE",21,3,"2",100,0.1305,5,5,"Female",1,12,61,1,"plot_turk1_100_1_12_1.png"
"TRUE",16,2,"2",100,0.0248,5,5,"Female",3,12,61,1,"plot_turk1_100_3_12_1.png"
"TRUE",13,2,"2",100,0.0248,5,5,"Female",3,12,61,1,"plot_turk1_100_3_12_1.png"
"FALSE",20,2,"2",100,0.1867,5,5,"Female",3,12,61,2,"plot_turk1_100_3_12_2.png"
"FALSE",20,3,"1",100,0.6744,5,5,"Female",3,12,61,3,"plot_turk1_100_3_12_3.png"
"TRUE",12,1,"2",100,0,5,5,"Female",8,12,61,1,"plot_turk1_100_8_12_1.png"
"FALSE",11,1,"2",100,0.001,5,5,"Female",8,12,61,2,"plot_turk1_100_8_12_2.png"
"TRUE",58,3,"2",100,0.001,5,5,"Female",8,12,61,2,"plot_turk1_100_8_12_2.png"
"TRUE",19,2,"2",100,0.0186,5,5,"Female",8,12,61,3,"plot_turk1_100_8_12_3.png"
"FALSE",61,3,"2",100,0.0186,5,5,"Female",8,12,61,3,"plot_turk1_100_8_12_3.png"
"TRUE",10,1,"1",100,0,5,5,"Female",10,12,61,1,"plot_turk1_100_10_12_1.png"
"TRUE",9,1,"1",100,0,5,5,"Female",10,12,61,1,"plot_turk1_100_10_12_1.png"
"FALSE",31,3,"2",100,1e-04,5,5,"Female",10,12,61,2,"plot_turk1_100_10_12_2.png"
"TRUE",22,3,"2",100,1e-04,5,5,"Female",10,12,61,2,"plot_turk1_100_10_12_2.png"
"FALSE",32,4,"2",100,0.0033,5,5,"Female",10,12,61,3,"plot_turk1_100_10_12_3.png"
"TRUE",16,1,"2",100,0,5,5,"Female",16,12,61,1,"plot_turk1_100_16_12_1.png"
"TRUE",10,1,"1",100,0,5,5,"Female",16,12,61,3,"plot_turk1_100_16_12_3.png"
"FALSE",22,3,"2",300,0.1591,5,5,"Female",0,5,61,1,"plot_turk1_300_0_5_1.png"
"FALSE",20,4,"2",300,0.4854,5,5,"Female",0,5,61,2,"plot_turk1_300_0_5_2.png"
"FALSE",27,4,"1",300,0.8156,5,5,"Female",0,5,61,3,"plot_turk1_300_0_5_3.png"
"TRUE",24,3,"2",300,0.0063,5,5,"Female",1,5,61,1,"plot_turk1_300_1_5_1.png"
"FALSE",31,2,"2",300,0.0063,5,5,"Female",1,5,61,1,"plot_turk1_300_1_5_1.png"
"FALSE",21,3,"1",300,0.0898,5,5,"Female",1,5,61,2,"plot_turk1_300_1_5_2.png"
"FALSE",22,4,"2",300,0.4401,5,5,"Female",1,5,61,3,"plot_turk1_300_1_5_3.png"
"FALSE",14,2,"1",300,0.4401,5,5,"Female",1,5,61,3,"plot_turk1_300_1_5_3.png"
"FALSE",39,4,"2",300,6e-04,5,5,"Female",2,5,61,2,"plot_turk1_300_2_5_2.png"
"FALSE",21,3,"1",300,6e-04,5,5,"Female",2,5,61,2,"plot_turk1_300_2_5_2.png"
"FALSE",31,3,"2",300,6e-04,5,5,"Female",2,5,61,2,"plot_turk1_300_2_5_2.png"
"TRUE",24,3,"2",300,0.0155,5,5,"Female",2,5,61,3,"plot_turk1_300_2_5_3.png"
"TRUE",24,3,"1",300,0.0155,5,5,"Female",2,5,61,3,"plot_turk1_300_2_5_3.png"
"TRUE",19,3,"2",300,0,5,5,"Female",3,5,61,3,"plot_turk1_300_3_5_3.png"
"TRUE",10,1,"1",300,0,5,5,"Female",5,5,61,1,"plot_turk1_300_5_5_1.png"
"TRUE",10,1,"2",300,0,5,5,"Female",5,5,61,2,"plot_turk1_300_5_5_2.png"
"FALSE",29,4,"2",300,0.0015,5,5,"Female",3,12,61,1,"plot_turk1_300_3_12_1.png"
"FALSE",18,4,"2",300,0.0295,5,5,"Female",3,12,61,2,"plot_turk1_300_3_12_2.png"
"FALSE",18,2,"2",300,0.2258,5,5,"Female",3,12,61,3,"plot_turk1_300_3_12_3.png"
"TRUE",32,2,"2",300,0,5,5,"Female",5,12,61,1,"plot_turk1_300_5_12_1.png"
"TRUE",13,2,"1",300,0,5,5,"Female",5,12,61,1,"plot_turk1_300_5_12_1.png"
"TRUE",13,2,"2",300,3e-04,5,5,"Female",5,12,61,2,"plot_turk1_300_5_12_2.png"
"TRUE",13,2,"2",300,3e-04,5,5,"Female",5,12,61,2,"plot_turk1_300_5_12_2.png"
"TRUE",10,2,"2",300,3e-04,5,5,"Female",5,12,61,2,"plot_turk1_300_5_12_2.png"
"TRUE",12,3,"1",300,3e-04,5,5,"Female",5,12,61,2,"plot_turk1_300_5_12_2.png"
"TRUE",52,3,"2",300,0.0082,5,5,"Female",5,12,61,3,"plot_turk1_300_5_12_3.png"
"FALSE",19,2,"2",300,0.0082,5,5,"Female",5,12,61,3,"plot_turk1_300_5_12_3.png"
"TRUE",19,3,"1",300,0.0082,5,5,"Female",5,12,61,3,"plot_turk1_300_5_12_3.png"
"TRUE",10,2,"2",300,1e-04,5,5,"Female",7,12,61,3,"plot_turk1_300_7_12_3.png"
"TRUE",19,2,"2",300,0,5,5,"Female",10,12,61,3,"plot_turk1_300_10_12_3.png"
"TRUE",11,1,"2",300,0,5,5,"Female",10,12,61,3,"plot_turk1_300_10_12_3.png"
"TRUE",43,1,"1",100,0.0556,5,5,"Male",1,5,123,1,"plot_turk1_100_1_5_1.png"
"FALSE",47,2,"1",100,0.3209,5,5,"Male",1,5,123,2,"plot_turk1_100_1_5_2.png"
"FALSE",110,1,"1",100,0.0036,5,5,"Male",3,5,124,2,"plot_turk1_100_3_5_2.png"
"TRUE",16,1,"1",100,0.0036,5,5,"Male",3,5,123,2,"plot_turk1_100_3_5_2.png"
"TRUE",19,1,"1",100,2e-04,5,5,"Male",5,5,123,3,"plot_turk1_100_5_5_3.png"
"TRUE",28,1,"1",100,2e-04,5,5,"Male",5,5,123,3,"plot_turk1_100_5_5_3.png"
"TRUE",37,1,"1",100,0.0248,5,5,"Male",3,12,123,1,"plot_turk1_100_3_12_1.png"
"TRUE",22,1,"1",100,0,5,5,"Male",8,12,123,1,"plot_turk1_100_8_12_1.png"
"TRUE",59,1,"1",100,0,5,5,"Male",8,12,123,1,"plot_turk1_100_8_12_1.png"
"TRUE",17,1,"1",100,0,5,5,"Male",8,12,123,1,"plot_turk1_100_8_12_1.png"
"TRUE",43,1,"1",100,0.0186,5,5,"Male",8,12,123,3,"plot_turk1_100_8_12_3.png"
"TRUE",14,1,"1",100,0,5,5,"Male",10,12,123,1,"plot_turk1_100_10_12_1.png"
"TRUE",32,1,"1",100,1e-04,5,5,"Male",10,12,123,2,"plot_turk1_100_10_12_2.png"
"TRUE",77,2,"1",100,0.0033,5,5,"Male",10,12,123,3,"plot_turk1_100_10_12_3.png"
"TRUE",93,5,"1",100,0.0033,5,5,"Male",10,12,123,3,"plot_turk1_100_10_12_3.png"
"TRUE",14,1,"1",100,0,5,5,"Male",16,12,123,1,"plot_turk1_100_16_12_1.png"
"TRUE",89,4,"1",300,0.0063,5,5,"Male",1,5,123,1,"plot_turk1_300_1_5_1.png"
"FALSE",81,1,"1",300,0.4401,5,5,"Male",1,5,123,3,"plot_turk1_300_1_5_3.png"
"TRUE",26,2,"1",300,6e-04,5,5,"Male",2,5,123,2,"plot_turk1_300_2_5_2.png"
"FALSE",43,1,"12",300,6e-04,5,5,"Male",2,5,123,2,"plot_turk1_300_2_5_2.png"
"FALSE",42,1,"1",300,0,5,5,"Male",3,5,124,1,"plot_turk1_300_3_5_1.png"
"TRUE",27,1,"1",300,0,5,5,"Male",3,5,123,1,"plot_turk1_300_3_5_1.png"
"TRUE",22,1,"1",300,0,5,5,"Male",3,5,123,2,"plot_turk1_300_3_5_2.png"
"TRUE",14,1,"1",300,0,5,5,"Male",3,5,123,2,"plot_turk1_300_3_5_2.png"
"TRUE",29,1,"1",300,0,5,5,"Male",3,5,123,2,"plot_turk1_300_3_5_2.png"
"TRUE",34,1,"1",300,0,5,5,"Male",3,5,123,2,"plot_turk1_300_3_5_2.png"
"TRUE",14,1,"1",300,0,5,5,"Male",5,5,123,3,"plot_turk1_300_5_5_3.png"
"FALSE",135,2,"1",300,0.7854,5,5,"Male",1,12,123,3,"plot_turk1_300_1_12_3.png"
"FALSE",85,2,"12",300,0.2258,5,5,"Male",3,12,123,3,"plot_turk1_300_3_12_3.png"
"FALSE",78,2,"2",300,0.2258,5,5,"Male",3,12,124,3,"plot_turk1_300_3_12_3.png"
"FALSE",44,1,"1",300,0.2258,5,5,"Male",3,12,123,3,"plot_turk1_300_3_12_3.png"
"TRUE",25,1,"1",300,0,5,5,"Male",5,12,123,1,"plot_turk1_300_5_12_1.png"
"TRUE",50,2,"1",300,3e-04,5,5,"Male",5,12,123,2,"plot_turk1_300_5_12_2.png"
"TRUE",40,1,"1",300,3e-04,5,5,"Male",5,12,123,2,"plot_turk1_300_5_12_2.png"
"TRUE",24,1,"1",300,3e-04,5,5,"Male",5,12,123,2,"plot_turk1_300_5_12_2.png"
"FALSE",23,1,"1",300,0.0082,5,5,"Male",5,12,123,3,"plot_turk1_300_5_12_3.png"
"TRUE",22,1,"1",300,0,5,5,"Male",10,12,123,1,"plot_turk1_300_10_12_1.png"
"TRUE",30,1,"1",300,0,5,5,"Male",10,12,123,3,"plot_turk1_300_10_12_3.png"
"TRUE",43,1,"1",100,0.0556,5,5,"Male",1,5,123,1,"plot_turk1_100_1_5_1.png"
"FALSE",47,2,"1",100,0.3209,5,5,"Male",1,5,123,2,"plot_turk1_100_1_5_2.png"
"FALSE",110,1,"1",100,0.0036,5,5,"Male",3,5,124,2,"plot_turk1_100_3_5_2.png"
"TRUE",16,1,"1",100,0.0036,5,5,"Male",3,5,123,2,"plot_turk1_100_3_5_2.png"
"TRUE",19,1,"1",100,2e-04,5,5,"Male",5,5,123,3,"plot_turk1_100_5_5_3.png"
"TRUE",28,1,"1",100,2e-04,5,5,"Male",5,5,123,3,"plot_turk1_100_5_5_3.png"
"TRUE",37,1,"1",100,0.0248,5,5,"Male",3,12,123,1,"plot_turk1_100_3_12_1.png"
"TRUE",22,1,"1",100,0,5,5,"Male",8,12,123,1,"plot_turk1_100_8_12_1.png"
"TRUE",59,1,"1",100,0,5,5,"Male",8,12,123,1,"plot_turk1_100_8_12_1.png"
"TRUE",17,1,"1",100,0,5,5,"Male",8,12,123,1,"plot_turk1_100_8_12_1.png"
"TRUE",43,1,"1",100,0.0186,5,5,"Male",8,12,123,3,"plot_turk1_100_8_12_3.png"
"TRUE",14,1,"1",100,0,5,5,"Male",10,12,123,1,"plot_turk1_100_10_12_1.png"
"TRUE",32,1,"1",100,1e-04,5,5,"Male",10,12,123,2,"plot_turk1_100_10_12_2.png"
"TRUE",77,2,"1",100,0.0033,5,5,"Male",10,12,123,3,"plot_turk1_100_10_12_3.png"
"TRUE",93,5,"1",100,0.0033,5,5,"Male",10,12,123,3,"plot_turk1_100_10_12_3.png"
"TRUE",14,1,"1",100,0,5,5,"Male",16,12,123,1,"plot_turk1_100_16_12_1.png"
"TRUE",89,4,"1",300,0.0063,5,5,"Male",1,5,123,1,"plot_turk1_300_1_5_1.png"
"FALSE",81,1,"1",300,0.4401,5,5,"Male",1,5,123,3,"plot_turk1_300_1_5_3.png"
"TRUE",26,2,"1",300,6e-04,5,5,"Male",2,5,123,2,"plot_turk1_300_2_5_2.png"
"FALSE",43,1,"12",300,6e-04,5,5,"Male",2,5,123,2,"plot_turk1_300_2_5_2.png"
"FALSE",42,1,"1",300,0,5,5,"Male",3,5,124,1,"plot_turk1_300_3_5_1.png"
"TRUE",27,1,"1",300,0,5,5,"Male",3,5,123,1,"plot_turk1_300_3_5_1.png"
"TRUE",22,1,"1",300,0,5,5,"Male",3,5,123,2,"plot_turk1_300_3_5_2.png"
"TRUE",14,1,"1",300,0,5,5,"Male",3,5,123,2,"plot_turk1_300_3_5_2.png"
"TRUE",29,1,"1",300,0,5,5,"Male",3,5,123,2,"plot_turk1_300_3_5_2.png"
"TRUE",34,1,"1",300,0,5,5,"Male",3,5,123,2,"plot_turk1_300_3_5_2.png"
"TRUE",14,1,"1",300,0,5,5,"Male",5,5,123,3,"plot_turk1_300_5_5_3.png"
"FALSE",135,2,"1",300,0.7854,5,5,"Male",1,12,123,3,"plot_turk1_300_1_12_3.png"
"FALSE",85,2,"12",300,0.2258,5,5,"Male",3,12,123,3,"plot_turk1_300_3_12_3.png"
"FALSE",78,2,"2",300,0.2258,5,5,"Male",3,12,124,3,"plot_turk1_300_3_12_3.png"
"FALSE",44,1,"1",300,0.2258,5,5,"Male",3,12,123,3,"plot_turk1_300_3_12_3.png"
"TRUE",25,1,"1",300,0,5,5,"Male",5,12,123,1,"plot_turk1_300_5_12_1.png"
"TRUE",50,2,"1",300,3e-04,5,5,"Male",5,12,123,2,"plot_turk1_300_5_12_2.png"
"TRUE",40,1,"1",300,3e-04,5,5,"Male",5,12,123,2,"plot_turk1_300_5_12_2.png"
"TRUE",24,1,"1",300,3e-04,5,5,"Male",5,12,123,2,"plot_turk1_300_5_12_2.png"
"FALSE",23,1,"1",300,0.0082,5,5,"Male",5,12,123,3,"plot_turk1_300_5_12_3.png"
"TRUE",22,1,"1",300,0,5,5,"Male",10,12,123,1,"plot_turk1_300_10_12_1.png"
"TRUE",30,1,"1",300,0,5,5,"Male",10,12,123,3,"plot_turk1_300_10_12_3.png"
"TRUE",23,1,"2",100,0.0556,5,5,"Female",1,5,61,1,"plot_turk1_100_1_5_1.png"
"FALSE",24,2,"2",100,0.7501,5,5,"Female",1,5,61,3,"plot_turk1_100_1_5_3.png"
"TRUE",27,3,"2",100,1e-04,5,5,"Female",3,5,61,1,"plot_turk1_100_3_5_1.png"
"TRUE",23,2,"2",100,1e-04,5,5,"Female",3,5,61,1,"plot_turk1_100_3_5_1.png"
"FALSE",14,2,"2",100,0.0036,5,5,"Female",3,5,61,2,"plot_turk1_100_3_5_2.png"
"TRUE",20,1,"2",100,0.0036,5,5,"Female",3,5,61,2,"plot_turk1_100_3_5_2.png"
"FALSE",94,3,"1",100,0.0586,5,5,"Female",3,5,61,3,"plot_turk1_100_3_5_3.png"
"TRUE",13,1,"2",100,0,5,5,"Female",5,5,61,1,"plot_turk1_100_5_5_1.png"
"TRUE",12,1,"2",100,0,5,5,"Female",5,5,61,2,"plot_turk1_100_5_5_2.png"
"FALSE",21,3,"2",100,0.1305,5,5,"Female",1,12,61,1,"plot_turk1_100_1_12_1.png"
"TRUE",16,2,"2",100,0.0248,5,5,"Female",3,12,61,1,"plot_turk1_100_3_12_1.png"
"TRUE",13,2,"2",100,0.0248,5,5,"Female",3,12,61,1,"plot_turk1_100_3_12_1.png"
"FALSE",20,2,"2",100,0.1867,5,5,"Female",3,12,61,2,"plot_turk1_100_3_12_2.png"
"FALSE",20,3,"1",100,0.6744,5,5,"Female",3,12,61,3,"plot_turk1_100_3_12_3.png"
"TRUE",12,1,"2",100,0,5,5,"Female",8,12,61,1,"plot_turk1_100_8_12_1.png"
"FALSE",11,1,"2",100,0.001,5,5,"Female",8,12,61,2,"plot_turk1_100_8_12_2.png"
"TRUE",58,3,"2",100,0.001,5,5,"Female",8,12,61,2,"plot_turk1_100_8_12_2.png"
"TRUE",19,2,"2",100,0.0186,5,5,"Female",8,12,61,3,"plot_turk1_100_8_12_3.png"
"FALSE",61,3,"2",100,0.0186,5,5,"Female",8,12,61,3,"plot_turk1_100_8_12_3.png"
"TRUE",10,1,"1",100,0,5,5,"Female",10,12,61,1,"plot_turk1_100_10_12_1.png"
"TRUE",9,1,"1",100,0,5,5,"Female",10,12,61,1,"plot_turk1_100_10_12_1.png"
"FALSE",31,3,"2",100,1e-04,5,5,"Female",10,12,61,2,"plot_turk1_100_10_12_2.png"
"TRUE",22,3,"2",100,1e-04,5,5,"Female",10,12,61,2,"plot_turk1_100_10_12_2.png"
"FALSE",32,4,"2",100,0.0033,5,5,"Female",10,12,61,3,"plot_turk1_100_10_12_3.png"
"TRUE",16,1,"2",100,0,5,5,"Female",16,12,61,1,"plot_turk1_100_16_12_1.png"
"TRUE",10,1,"1",100,0,5,5,"Female",16,12,61,3,"plot_turk1_100_16_12_3.png"
"FALSE",22,3,"2",300,0.1591,5,5,"Female",0,5,61,1,"plot_turk1_300_0_5_1.png"
"FALSE",20,4,"2",300,0.4854,5,5,"Female",0,5,61,2,"plot_turk1_300_0_5_2.png"
"FALSE",27,4,"1",300,0.8156,5,5,"Female",0,5,61,3,"plot_turk1_300_0_5_3.png"
"TRUE",24,3,"2",300,0.0063,5,5,"Female",1,5,61,1,"plot_turk1_300_1_5_1.png"
"FALSE",31,2,"2",300,0.0063,5,5,"Female",1,5,61,1,"plot_turk1_300_1_5_1.png"
"FALSE",21,3,"1",300,0.0898,5,5,"Female",1,5,61,2,"plot_turk1_300_1_5_2.png"
"FALSE",22,4,"2",300,0.4401,5,5,"Female",1,5,61,3,"plot_turk1_300_1_5_3.png"
"FALSE",14,2,"1",300,0.4401,5,5,"Female",1,5,61,3,"plot_turk1_300_1_5_3.png"
"FALSE",39,4,"2",300,6e-04,5,5,"Female",2,5,61,2,"plot_turk1_300_2_5_2.png"
"FALSE",21,3,"1",300,6e-04,5,5,"Female",2,5,61,2,"plot_turk1_300_2_5_2.png"
"FALSE",31,3,"2",300,6e-04,5,5,"Female",2,5,61,2,"plot_turk1_300_2_5_2.png"
"TRUE",24,3,"2",300,0.0155,5,5,"Female",2,5,61,3,"plot_turk1_300_2_5_3.png"
"TRUE",24,3,"1",300,0.0155,5,5,"Female",2,5,61,3,"plot_turk1_300_2_5_3.png"
"TRUE",19,3,"2",300,0,5,5,"Female",3,5,61,3,"plot_turk1_300_3_5_3.png"
"TRUE",10,1,"1",300,0,5,5,"Female",5,5,61,1,"plot_turk1_300_5_5_1.png"
"TRUE",10,1,"2",300,0,5,5,"Female",5,5,61,2,"plot_turk1_300_5_5_2.png"
"FALSE",29,4,"2",300,0.0015,5,5,"Female",3,12,61,1,"plot_turk1_300_3_12_1.png"
"FALSE",18,4,"2",300,0.0295,5,5,"Female",3,12,61,2,"plot_turk1_300_3_12_2.png"
"FALSE",18,2,"2",300,0.2258,5,5,"Female",3,12,61,3,"plot_turk1_300_3_12_3.png"
"TRUE",32,2,"2",300,0,5,5,"Female",5,12,61,1,"plot_turk1_300_5_12_1.png"
"TRUE",13,2,"1",300,0,5,5,"Female",5,12,61,1,"plot_turk1_300_5_12_1.png"
"TRUE",13,2,"2",300,3e-04,5,5,"Female",5,12,61,2,"plot_turk1_300_5_12_2.png"
"TRUE",13,2,"2",300,3e-04,5,5,"Female",5,12,61,2,"plot_turk1_300_5_12_2.png"
"TRUE",10,2,"2",300,3e-04,5,5,"Female",5,12,61,2,"plot_turk1_300_5_12_2.png"
"TRUE",12,3,"1",300,3e-04,5,5,"Female",5,12,61,2,"plot_turk1_300_5_12_2.png"
"TRUE",52,3,"2",300,0.0082,5,5,"Female",5,12,61,3,"plot_turk1_300_5_12_3.png"
"FALSE",19,2,"2",300,0.0082,5,5,"Female",5,12,61,3,"plot_turk1_300_5_12_3.png"
"TRUE",19,3,"1",300,0.0082,5,5,"Female",5,12,61,3,"plot_turk1_300_5_12_3.png"
"TRUE",10,2,"2",300,1e-04,5,5,"Female",7,12,61,3,"plot_turk1_300_7_12_3.png"
"TRUE",19,2,"2",300,0,5,5,"Female",10,12,61,3,"plot_turk1_300_10_12_3.png"
"TRUE",11,1,"2",300,0,5,5,"Female",10,12,61,3,"plot_turk1_300_10_12_3.png"
"TRUE",23,1,"2",100,0.0556,5,5,"Female",1,5,61,1,"plot_turk1_100_1_5_1.png"
"FALSE",24,2,"2",100,0.7501,5,5,"Female",1,5,61,3,"plot_turk1_100_1_5_3.png"
"TRUE",27,3,"2",100,1e-04,5,5,"Female",3,5,61,1,"plot_turk1_100_3_5_1.png"
"TRUE",23,2,"2",100,1e-04,5,5,"Female",3,5,61,1,"plot_turk1_100_3_5_1.png"
"FALSE",14,2,"2",100,0.0036,5,5,"Female",3,5,61,2,"plot_turk1_100_3_5_2.png"
"TRUE",20,1,"2",100,0.0036,5,5,"Female",3,5,61,2,"plot_turk1_100_3_5_2.png"
"FALSE",94,3,"1",100,0.0586,5,5,"Female",3,5,61,3,"plot_turk1_100_3_5_3.png"
"TRUE",13,1,"2",100,0,5,5,"Female",5,5,61,1,"plot_turk1_100_5_5_1.png"
"TRUE",12,1,"2",100,0,5,5,"Female",5,5,61,2,"plot_turk1_100_5_5_2.png"
"FALSE",21,3,"2",100,0.1305,5,5,"Female",1,12,61,1,"plot_turk1_100_1_12_1.png"
"TRUE",16,2,"2",100,0.0248,5,5,"Female",3,12,61,1,"plot_turk1_100_3_12_1.png"
"TRUE",13,2,"2",100,0.0248,5,5,"Female",3,12,61,1,"plot_turk1_100_3_12_1.png"
"FALSE",20,2,"2",100,0.1867,5,5,"Female",3,12,61,2,"plot_turk1_100_3_12_2.png"
"FALSE",20,3,"1",100,0.6744,5,5,"Female",3,12,61,3,"plot_turk1_100_3_12_3.png"
"TRUE",12,1,"2",100,0,5,5,"Female",8,12,61,1,"plot_turk1_100_8_12_1.png"
"FALSE",11,1,"2",100,0.001,5,5,"Female",8,12,61,2,"plot_turk1_100_8_12_2.png"
